id,chemical_name,cas_id,cas_number,created_at,updated_at,date_removed
13177,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13054,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13150,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13153,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13155,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13156,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13159,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13055,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13160,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13056,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13163,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13057,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13164,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13058,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13167,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13059,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13170,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13060,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13171,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13061,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13173,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13062,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13175,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13063,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13213,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13064,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13214,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13065,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13215,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13066,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13216,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13067,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13217,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13068,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13219,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13069,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13220,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13070,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13221,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13071,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13222,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13072,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13223,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13073,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13224,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13074,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13225,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13075,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13226,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13076,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13227,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13077,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13228,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13078,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13229,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13079,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13241,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13080,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13243,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13081,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13244,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13082,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13246,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13083,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13248,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13084,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13250,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13085,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13253,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13086,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13254,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13087,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13257,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13088,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13259,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13089,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-13,
13090,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-15,2009-12-14
13353,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13091,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-15,2009-12-14
13354,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13092,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-15,2009-12-14
13355,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13093,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13231,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13094,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13232,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13095,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13233,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13096,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13235,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,2009-12-14
13236,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13097,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13098,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13100,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13101,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,2009-12-14
13238,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13102,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,2009-12-14
13240,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13103,"Carbon black (airborne, unbound particles of respirable size)",104,1333-86-4,2009-12-14,2009-12-14,
31189,Titanium dioxide,656,13463-67-7,2013-08-22,2013-08-22,
31190,"Carbon black (airborne, unbound particles of respirable size)",104,1333-86-4,2013-08-22,2013-08-22,
13104,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13112,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13111,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13110,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13109,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13108,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13113,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13114,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13116,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,2009-12-14
13117,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13115,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13119,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13120,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13121,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13122,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13123,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13124,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13125,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13126,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13128,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13127,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13129,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13130,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13131,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13132,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13133,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13134,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13135,"Carbon black (airborne, unbound particles of respirable size)",104,1333-86-4,2009-12-14,2009-12-14,2009-12-14
13147,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13137,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13136,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13145,"Carbon black (airborne, unbound particles of respirable size)",104,1333-86-4,2009-12-14,2009-12-14,
13143,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13139,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13138,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13141,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13142,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13144,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13146,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13148,Titanium dioxide,656,13463-67-7,2009-12-14,2012-03-30,
13149,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13151,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,2009-12-14
13172,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13152,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13154,Titanium dioxide,656,13463-67-7,2009-12-14,2012-03-30,
13157,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13158,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13161,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13162,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13166,Titanium dioxide,656,13463-67-7,2009-12-14,2012-03-30,
13165,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13168,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13169,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13174,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13185,Toluene,658,108-88-3,2009-12-14,2016-08-08,
13188,Titanium dioxide,656,13463-67-7,2009-12-14,2016-08-08,
13190,Titanium dioxide,656,13463-67-7,2009-12-14,2016-08-08,
13194,Titanium dioxide,656,13463-67-7,2009-12-14,2016-08-08,
13198,Musk xylene,1002,81-15-2,2009-12-14,2009-12-14,
13265,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13203,Titanium dioxide,656,13463-67-7,2009-12-14,2016-08-08,
13218,Musk xylene,1002,81-15-2,2009-12-14,2009-12-14,
13230,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13234,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13237,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13239,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13251,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13245,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,79-81-2,2009-12-14,2009-12-14,
13242,Titanium dioxide,656,13463-67-7,2009-12-14,2012-10-01,
13247,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13249,Titanium dioxide,656,13463-67-7,2009-12-14,2012-10-05,
13252,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13255,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,79-81-2,2009-12-14,2009-12-14,
13256,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13258,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13262,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13260,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13261,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13263,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13267,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,2009-12-14
13264,Aspirin,45,50-78-2,2009-12-14,2009-12-14,
13266,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13268,Titanium dioxide,656,13463-67-7,2009-12-14,2012-10-05,
13269,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13270,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13271,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13273,Titanium dioxide,656,13463-67-7,2009-12-14,2012-10-05,
13274,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,2009-12-14
13272,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13275,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13276,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13278,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,2009-12-14
13277,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13279,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13280,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13281,Coal Tar,888,8007-45-2,2009-12-14,2009-12-14,
13282,Coal Tar,888,8002-45-2,2009-12-14,2009-12-14,
13283,Coal Tar,888,8002-45-2,2009-12-14,2009-12-14,
13284,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13285,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13286,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13287,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13288,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13289,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13293,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13290,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13291,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13292,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13294,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13296,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13297,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13298,Titanium dioxide,656,13463-67-7,2009-12-14,2012-10-05,
13299,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13300,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13304,N-Methylpyrrolidone,451,872-50-4,2009-12-14,2009-12-14,
13303,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13305,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13307,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13331,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13308,Titanium dioxide,656,13463-67-7,2009-12-14,2012-10-02,
13314,Titanium dioxide,656,13463-67-7,2009-12-14,2013-09-17,
13315,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,79-81-2,2009-12-14,2009-12-14,
13316,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,79-81-2,2009-12-14,2009-12-14,
13321,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13324,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,79-81-2,2009-12-14,2009-12-14,
13329,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13332,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13333,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13334,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13335,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13336,Titanium dioxide,656,13463-67-7,2009-12-14,2012-10-08,
13337,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13338,Titanium dioxide,656,13463-67-7,2009-12-15,2019-08-02,
13339,Titanium dioxide,656,13463-67-7,2009-12-15,2012-10-05,
13340,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13341,Titanium dioxide,656,13463-67-7,2009-12-15,2012-10-03,
13342,Titanium dioxide,656,13463-67-7,2009-12-15,2019-10-10,
13343,Titanium dioxide,656,13463-67-7,2009-12-15,2012-10-01,
13344,Titanium dioxide,656,13463-67-7,2009-12-15,2012-10-04,
13345,Titanium dioxide,656,13463-67-7,2009-12-15,2020-01-15,
66905,Triethanolamine,1046,102-71-6,2020-01-15,2020-01-15,
13346,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13347,Titanium dioxide,656,13463-67-7,2009-12-15,2012-10-08,
13348,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13349,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13350,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13351,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13352,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
46566,Mica,1001,12001-26-2,2016-08-18,2016-08-18,
13356,Butylated hydroxyanisole,92,25013-16-5,2009-12-15,2009-12-15,
13357,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13358,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13359,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13360,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13361,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13362,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13379,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2014-02-04,2012-12-18
13384,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2014-02-04,2012-04-23
13387,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13386,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2009-12-15,
13388,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2014-02-04,2013-04-02
13390,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2014-02-04,2009-08-01
13402,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13394,Titanium dioxide,871,1317-70-0,2009-12-15,2009-12-15,
13397,Titanium dioxide,871,1317-70-0,2009-12-15,2009-12-15,
13401,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2009-12-15,
13407,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2019-12-11,2013-08-05
13431,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13405,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13406,Titanium dioxide,871,1317-70-0,2009-12-15,2009-12-15,
13409,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2019-12-11,2014-10-28
13408,Titanium dioxide,871,1317-70-0,2009-12-15,2009-12-15,
13410,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13414,Titanium dioxide,871,1317-70-0,2009-12-15,2009-12-15,
13411,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13413,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2009-12-15,
13412,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13416,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2019-09-23,2014-10-12
13415,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13417,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13418,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2019-09-23,2014-10-12
13420,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13419,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2019-09-23,2014-10-12
13422,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,79-81-2,2009-12-15,2009-12-15,
13421,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2019-09-23,2014-10-17
13424,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13428,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13425,Coffee,732,,2009-12-15,2012-07-18,
13426,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13427,Vitamin A,957,11103-57-438,2009-12-15,2009-12-15,
13432,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13433,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13434,Vitamin A,957,11103-57-438,2009-12-15,2009-12-15,
13435,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13436,Vitamin A,957,11103-57-438,2009-12-15,2009-12-15,
13440,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13441,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13442,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13443,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13444,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13446,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13447,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13448,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13449,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13455,Titanium dioxide,656,13463-67-7,2009-12-15,2018-03-07,
52879,Ginkgo biloba extract,1115,90045-36-6,2018-02-15,2018-03-15,
13452,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13453,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13456,Titanium dioxide,656,13463-67-7,2009-12-15,2013-02-14,2013-02-14
13454,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13457,Vitamin A,957,11103-57-438,2009-12-15,2009-12-15,
13463,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2009-12-15,
13458,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13462,"2,4-Hexadienal (89% trans, trans isomer; 11% cis, trans isomer)",754,,2009-12-15,2009-12-15,
13464,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2019-09-06,2013-05-23
13465,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2009-12-15,
13466,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2019-09-06,2014-10-17
13472,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13467,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2019-09-06,2014-10-07
13469,Vitamin A,957,11103-57-438,2009-12-15,2009-12-15,2009-12-15
13470,Vitamin A,957,11103-57-438,2009-12-15,2009-12-15,
13468,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2009-12-15,
13471,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2019-09-06,2014-10-07
13473,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2019-09-06,2014-10-07
13475,Vitamin A,957,11103-57-538,2009-12-15,2009-12-15,
13474,Cocamide diethanolamine,162,68603-42-9,2009-12-15,2019-09-04,2014-10-07
13477,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
